force_x,force_y,force_z,trans_x,trans_y,trans_z,trans_r_x,trans_r_y,trans_r_z,trans_r_w
0.000000,0.420000,-0.060000,0.010073,-0.075030,-0.000025,0.000895,-0.000143,-0.000439,0.999999
0.000000,0.420000,-0.060000,0.010073,-0.075030,-0.000025,0.000895,-0.000143,-0.000439,0.999999
0.000000,0.420000,-0.060000,0.010013,-0.075059,-0.000014,0.000864,-0.000159,-0.000577,0.999999
0.000000,0.420000,-0.060000,0.010020,-0.075101,-0.000014,0.000869,-0.000161,-0.000690,0.999999
0.000000,0.420000,-0.060000,0.010020,-0.075101,-0.000014,0.000869,-0.000161,-0.000690,0.999999
0.000000,0.420000,-0.060000,0.010050,-0.075139,-0.000004,0.000861,-0.000147,-0.000708,0.999999
0.000000,0.420000,-0.060000,0.010069,-0.075161,-0.000007,0.000877,-0.000137,-0.000674,0.999999
0.000000,0.420000,-0.060000,0.010052,-0.075188,0.000010,0.000882,-0.000182,-0.000614,0.999999
0.000000,0.420000,-0.060000,0.009932,-0.075080,0.000444,0.000734,-0.000417,-0.000659,0.999999
0.000000,0.420000,-0.060000,0.009956,-0.074771,0.002454,0.000229,-0.000493,-0.000427,1.000000
0.000000,0.420000,-0.060000,0.010171,-0.075055,0.006858,0.000525,-0.000103,-0.000487,1.000000
0.000000,0.420000,-0.050000,0.010335,-0.075253,0.014419,0.000538,0.000023,-0.000070,1.000000
0.000000,0.420000,-0.050000,0.009945,-0.076128,0.024341,0.001383,-0.000469,0.000224,0.999999
0.000000,0.420000,-0.020000,0.009716,-0.076058,0.036070,0.000938,-0.000607,0.000048,0.999999
-0.030000,0.420000,0.240000,0.009681,-0.076520,0.052940,0.001348,-0.000745,0.000082,0.999999
-0.100000,0.420000,0.870000,0.009338,-0.076412,0.057692,0.001255,-0.001247,0.000054,0.999998
-0.150000,0.400000,1.310000,0.009883,-0.076076,0.068289,0.001195,-0.000424,-0.000206,0.999999
-0.160000,0.410000,1.380000,0.009947,-0.076053,0.070561,0.001336,-0.000257,-0.000181,0.999999
-0.140000,0.430000,1.370000,0.009849,-0.075821,0.075269,0.001506,-0.000471,-0.000435,0.999999
-0.120000,0.420000,1.340000,0.009849,-0.075498,0.077293,0.001280,-0.000454,-0.000560,0.999999
-0.100000,0.400000,1.240000,0.010005,-0.075465,0.078144,0.001343,-0.000377,-0.000308,0.999999
-0.090000,0.430000,1.120000,0.010152,-0.075323,0.078756,0.001205,-0.000297,-0.000109,0.999999
-0.100000,0.480000,1.050000,0.010283,-0.075182,0.079167,0.001027,-0.000152,-0.000035,0.999999
-0.100000,0.510000,1.020000,0.010321,-0.075036,0.079426,0.000913,-0.000039,-0.000184,1.000000
-0.100000,0.520000,0.980000,0.010290,-0.075118,0.079460,0.000999,-0.000068,-0.000239,0.999999
-0.100000,0.510000,0.960000,0.010280,-0.075145,0.079490,0.001014,-0.000081,-0.000274,0.999999
-0.100000,0.490000,0.970000,0.010222,-0.075214,0.079547,0.001083,-0.000127,-0.000462,0.999999
-0.110000,0.480000,1.000000,0.010179,-0.075229,0.079607,0.001090,-0.000148,-0.000573,0.999999
-0.120000,0.470000,1.030000,0.010179,-0.075229,0.079607,0.001090,-0.000148,-0.000573,0.999999
-0.130000,0.450000,1.070000,0.010142,-0.075263,0.079659,0.001120,-0.000170,-0.000590,0.999999
-0.130000,0.440000,1.100000,0.010089,-0.075301,0.079743,0.001160,-0.000197,-0.000618,0.999999
-0.140000,0.430000,1.120000,0.010089,-0.075301,0.079743,0.001160,-0.000197,-0.000618,0.999999
-0.150000,0.430000,1.140000,0.010078,-0.075362,0.079815,0.001243,-0.000179,-0.000631,0.999999
-0.160000,0.430000,1.160000,0.010136,-0.075378,0.079866,0.001289,-0.000093,-0.000641,0.999999
-0.160000,0.440000,1.170000,0.010136,-0.075378,0.079866,0.001289,-0.000093,-0.000641,0.999999
-0.160000,0.450000,1.170000,0.010129,-0.075320,0.079923,0.001232,-0.000104,-0.000649,0.999999
-0.160000,0.450000,1.180000,0.010138,-0.075283,0.079957,0.001192,-0.000090,-0.000655,0.999999
-0.160000,0.450000,1.170000,0.010293,-0.075835,0.079545,0.001806,0.000117,-0.000576,0.999998
-0.170000,0.460000,1.050000,0.010298,-0.075695,0.079194,0.001704,0.000103,-0.000642,0.999998
-0.160000,0.460000,0.710000,0.010509,-0.075551,0.076556,0.001517,0.000348,-0.000453,0.999999
-0.080000,0.460000,0.240000,0.010807,-0.075584,0.068785,0.001394,0.000855,-0.000603,0.999998
-0.020000,0.440000,0.000000,0.010330,-0.076551,0.057856,0.002367,0.000214,-0.000235,0.999997
-0.010000,0.420000,-0.030000,0.009814,-0.076380,0.043578,0.001695,-0.000621,0.000234,0.999998
-0.010000,0.420000,-0.040000,0.010391,-0.076588,0.029163,0.001841,0.000095,0.000404,0.999998
0.000000,0.420000,-0.050000,0.009754,-0.076163,0.019618,0.001323,-0.000884,0.000633,0.999999
0.000000,0.420000,-0.050000,0.010167,-0.075934,0.014148,0.001297,-0.000157,0.000383,0.999999
0.000000,0.420000,-0.050000,0.010195,-0.076179,0.007937,0.002227,0.000124,-0.000246,0.999997
0.000000,0.420000,-0.050000,0.010200,-0.076040,0.006401,0.002116,0.000130,-0.000206,0.999998
0.000000,0.420000,-0.060000,0.009743,-0.075416,0.003339,0.001407,-0.000601,-0.000555,0.999999
0.000000,0.420000,-0.060000,0.009767,-0.075525,0.002085,0.001707,-0.000387,-0.000880,0.999998
0.000000,0.420000,-0.060000,0.009596,-0.075268,0.001096,0.001330,-0.000594,-0.000894,0.999999
0.000000,0.420000,-0.060000,0.009663,-0.075326,0.000861,0.001396,-0.000514,-0.000815,0.999999
0.000000,0.420000,-0.060000,0.009780,-0.075514,0.000489,0.001693,-0.000363,-0.000729,0.999998
0.000000,0.420000,-0.060000,0.009819,-0.075548,0.000390,0.001774,-0.000328,-0.000664,0.999998
0.000000,0.420000,-0.060000,0.009839,-0.075483,0.000386,0.001710,-0.000309,-0.000643,0.999998
0.000000,0.420000,-0.060000,0.009907,-0.075406,0.000363,0.001637,-0.000234,-0.000535,0.999998
0.000000,0.420000,-0.060000,0.009956,-0.075358,0.000315,0.001614,-0.000187,-0.000504,0.999999
0.000000,0.420000,-0.060000,0.009983,-0.075323,0.000294,0.001580,-0.000158,-0.000501,0.999999
0.000000,0.420000,-0.060000,0.010008,-0.075301,0.000278,0.001563,-0.000151,-0.000481,0.999999
0.000000,0.420000,-0.060000,0.010097,-0.075233,0.000220,0.001511,-0.000058,-0.000476,0.999999
0.000000,0.420000,-0.060000,0.010097,-0.075233,0.000220,0.001511,-0.000058,-0.000476,0.999999
0.000000,0.420000,-0.060000,0.010130,-0.075159,0.000147,0.001460,0.000000,-0.000555,0.999999
0.000000,0.420000,-0.060000,0.010130,-0.075159,0.000147,0.001460,0.000000,-0.000555,0.999999
0.000000,0.420000,-0.060000,0.010085,-0.075141,0.000094,0.001429,-0.000077,-0.000537,0.999999
0.000000,0.420000,-0.060000,0.010064,-0.075177,0.000027,0.001475,-0.000104,-0.000540,0.999999
0.000000,0.420000,-0.060000,0.010053,-0.075185,0.000007,0.001495,-0.000115,-0.000556,0.999999
0.000000,0.420000,-0.060000,0.010075,-0.075108,0.000069,0.001381,-0.000111,-0.000522,0.999999
0.000000,0.420000,-0.060000,0.010007,-0.074650,0.000746,0.000710,-0.000254,-0.000470,1.000000
0.000000,0.420000,-0.060000,0.010231,-0.074569,0.003957,0.000587,-0.000119,-0.000142,1.000000
0.000000,0.420000,-0.060000,0.010505,-0.074981,0.009317,0.001025,0.000434,-0.000295,0.999999
0.000000,0.420000,-0.050000,0.010103,-0.075637,0.020915,0.001490,-0.000460,0.000254,0.999999
0.000000,0.420000,-0.050000,0.009772,-0.075929,0.035806,0.001315,-0.000615,0.000264,0.999999
0.000000,0.420000,-0.050000,0.009979,-0.076305,0.050368,0.001611,-0.000318,0.000487,0.999999
0.010000,0.420000,-0.020000,0.009670,-0.076332,0.055262,0.001649,-0.000781,0.000304,0.999998
-0.010000,0.420000,0.080000,0.009301,-0.076145,0.063739,0.001730,-0.001078,-0.000138,0.999998
-0.070000,0.420000,0.300000,0.009942,-0.076095,0.071425,0.002081,-0.000222,-0.000318,0.999998
-0.120000,0.430000,0.600000,0.009899,-0.076031,0.074047,0.002199,-0.000364,-0.000164,0.999998
-0.130000,0.400000,0.880000,0.009734,-0.075797,0.076018,0.002150,-0.000634,-0.000349,0.999997
-0.110000,0.360000,1.020000,0.009846,-0.075481,0.077439,0.001882,-0.000420,-0.000366,0.999998
-0.100000,0.380000,1.050000,0.010054,-0.075273,0.078623,0.001727,-0.000399,0.000090,0.999998
-0.120000,0.430000,1.050000,0.010166,-0.075177,0.079006,0.001622,-0.000278,0.000188,0.999999
-0.140000,0.470000,1.070000,0.010265,-0.075120,0.079269,0.001612,-0.000094,0.000107,0.999999
-0.160000,0.500000,1.100000,0.010280,-0.075068,0.079422,0.001584,-0.000019,-0.000025,0.999999
-0.170000,0.520000,1.130000,0.010239,-0.075070,0.079469,0.001578,-0.000043,-0.000121,0.999999
-0.170000,0.520000,1.130000,0.010203,-0.075092,0.079527,0.001607,-0.000054,-0.000229,0.999999
-0.170000,0.500000,1.140000,0.010179,-0.075197,0.079603,0.001747,-0.000034,-0.000454,0.999998
-0.180000,0.490000,1.160000,0.010182,-0.075231,0.079625,0.001781,-0.000010,-0.000503,0.999998
-0.190000,0.490000,1.170000,0.010182,-0.075231,0.079625,0.001781,-0.000010,-0.000503,0.999998
-0.190000,0.490000,1.170000,0.010195,-0.075326,0.079723,0.001861,0.000023,-0.000506,0.999998
-0.200000,0.480000,1.150000,0.010195,-0.075326,0.079723,0.001861,0.000023,-0.000506,0.999998
-0.200000,0.470000,1.150000,0.010171,-0.075414,0.079797,0.001957,0.000015,-0.000500,0.999998
-0.210000,0.470000,1.170000,0.010152,-0.075362,0.079868,0.001902,-0.000018,-0.000501,0.999998
-0.210000,0.470000,1.180000,0.010152,-0.075362,0.079868,0.001902,-0.000018,-0.000501,0.999998
-0.200000,0.470000,1.180000,0.010151,-0.075288,0.079926,0.001813,-0.000025,-0.000495,0.999998
-0.200000,0.470000,1.190000,0.010151,-0.075216,0.079974,0.001726,-0.000025,-0.000495,0.999998
-0.190000,0.470000,1.190000,0.010145,-0.075300,0.079934,0.001824,-0.000044,-0.000532,0.999998
-0.200000,0.470000,1.120000,0.010243,-0.075580,0.079134,0.002176,0.000066,-0.000616,0.999997
-0.200000,0.460000,0.830000,0.010518,-0.075327,0.076960,0.001833,0.000364,-0.000382,0.999998
-0.120000,0.450000,0.330000,0.010651,-0.075708,0.072696,0.002202,0.000670,-0.000390,0.999997
-0.030000,0.430000,0.020000,0.010454,-0.076268,0.062412,0.002856,0.000419,-0.000384,0.999996
-0.010000,0.420000,-0.020000,0.009991,-0.075942,0.046657,0.001741,-0.000304,0.000303,0.999998
-0.010000,0.410000,-0.030000,0.009811,-0.076457,0.041571,0.002433,-0.000616,0.000250,0.999997
0.000000,0.410000,-0.050000,0.009988,-0.076449,0.024737,0.002134,-0.000546,0.000911,0.999997
0.000000,0.410000,-0.050000,0.009861,-0.076142,0.016224,0.002058,-0.000612,0.000614,0.999998
0.000000,0.410000,-0.050000,0.010296,-0.075882,0.010547,0.002140,0.000313,0.000048,0.999998
0.000000,0.410000,-0.050000,0.010038,-0.075775,0.005436,0.002286,-0.000088,-0.000027,0.999997
0.000000,0.410000,-0.060000,0.009749,-0.075383,0.003100,0.001891,-0.000483,-0.000460,0.999998
0.000000,0.410000,-0.060000,0.009729,-0.075522,0.001936,0.002221,-0.000351,-0.000793,0.999997
0.000000,0.410000,-0.060000,0.009608,-0.075343,0.001554,0.001977,-0.000494,-0.000898,0.999998
0.000000,0.410000,-0.060000,0.009637,-0.075346,0.000794,0.001981,-0.000439,-0.000899,0.999998
0.000000,0.410000,-0.060000,0.009722,-0.075378,0.000624,0.002039,-0.000315,-0.000871,0.999997
0.000000,0.410000,-0.060000,0.009744,-0.075546,0.000415,0.002315,-0.000304,-0.000831,0.999997
0.000000,0.410000,-0.060000,0.009805,-0.075419,0.000376,0.002173,-0.000255,-0.000751,0.999997
0.000000,0.410000,-0.060000,0.009867,-0.075339,0.000328,0.002108,-0.000219,-0.000656,0.999998
0.000000,0.410000,-0.060000,0.009899,-0.075277,0.000290,0.002063,-0.000169,-0.000652,0.999998
0.000000,0.410000,-0.060000,0.009917,-0.075264,0.000279,0.002055,-0.000144,-0.000651,0.999998
0.000000,0.410000,-0.060000,0.009917,-0.075264,0.000279,0.002055,-0.000144,-0.000651,0.999998
0.000000,0.410000,-0.060000,0.009936,-0.075155,0.000225,0.001950,-0.000135,-0.000596,0.999998
0.000000,0.410000,-0.060000,0.009936,-0.075155,0.000225,0.001950,-0.000135,-0.000596,0.999998
0.000000,0.410000,-0.060000,0.010016,-0.075060,0.000160,0.001825,-0.000088,-0.000462,0.999998
0.000000,0.410000,-0.060000,0.010066,-0.075085,0.000102,0.001857,-0.000045,-0.000399,0.999998
0.000000,0.410000,-0.060000,0.010076,-0.075154,0.000035,0.001960,-0.000044,-0.000372,0.999998
0.000000,0.410000,-0.060000,0.010076,-0.075154,0.000035,0.001960,-0.000044,-0.000372,0.999998
0.000000,0.410000,-0.060000,0.010082,-0.075185,0.000002,0.002004,-0.000034,-0.000371,0.999998
0.000000,0.410000,-0.060000,0.010082,-0.075185,0.000002,0.002004,-0.000034,-0.000371,0.999998
